electkwh,PV_generation,chargekwh,h_countdown,soc_ev,month,day,hour,nday,d_res,hour_cos,hour_sin,month_cos,month_sin,spring,summer,autumn,winter,season,p_buy,p_sell
0.6900000000000001,0.0,,-1.0,1.0,11,1,0,1,0.6900000000000001,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.615,0.0,,-1.0,1.0,11,1,1,2,0.615,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.604,0.0,,-1.0,1.0,11,1,2,3,0.604,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.582,0.0,,-1.0,1.0,11,1,3,4,0.582,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.688,0.0,,-1.0,1.0,11,1,4,5,0.688,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.687,0.0,,-1.0,1.0,11,1,5,6,0.687,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.771,0.047,,-1.0,1.0,11,1,6,7,0.724,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.808,0.554,,-1.0,1.0,11,1,7,8,1.254,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.175,2.2270000000000003,,-1.0,1.0,11,1,8,9,-0.05200000000000049,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.671,4.202,,-1.0,1.0,11,1,9,10,-1.5310000000000001,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.391,6.7829999999999995,,-1.0,1.0,11,1,10,11,-4.3919999999999995,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.109,5.542,,-1.0,1.0,11,1,11,12,-3.433,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.86,2.632,,-1.0,1.0,11,1,12,13,0.22799999999999976,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.1690000000000005,1.1760000000000002,,-1.0,1.0,11,1,13,14,0.9930000000000003,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.255,0.391,,-1.0,1.0,11,1,14,15,1.8639999999999999,-0.7757112907044198,-0.6310879443260528,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.682,0.026000000000000002,,-1.0,1.0,11,1,15,16,1.656,-0.5766803221148672,-0.816969893010442,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.91,0.0,,-1.0,1.0,11,1,16,17,2.91,-0.3348796121709864,-0.9422609221188204,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.835,0.0,,-1.0,1.0,11,1,17,18,1.835,-0.06824241336467135,-0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.81,0.0,,-1.0,1.0,11,1,18,19,1.81,0.20345601305263417,-0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.276,0.0,,-1.0,1.0,11,1,19,20,1.276,0.46006503773115237,-0.8878852184023751,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.827,0.0,,-1.0,1.0,11,1,20,21,0.827,0.6825531432186536,-0.7308359642781246,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.898,0.0,,-1.0,1.0,11,1,21,22,0.898,0.8544194045464881,-0.5195839500354343,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.7590000000000001,0.0,,-1.0,1.0,11,1,22,23,0.7590000000000001,0.9629172873477992,-0.2697967711570244,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.642,0.0,,-1.0,1.0,11,1,23,24,0.642,1.0,-2.4492935982947064e-16,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.598,0.0,,-1.0,1.0,11,2,0,25,0.598,1.0,0.0,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.6,0.0,,-1.0,1.0,11,2,1,26,0.6,0.9629172873477994,0.2697967711570243,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.612,0.0,,-1.0,1.0,11,2,2,27,0.612,0.8544194045464886,0.5195839500354336,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.624,0.0,,-1.0,1.0,11,2,3,28,0.624,0.6825531432186541,0.730835964278124,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.7200000000000001,0.0,,-1.0,1.0,11,2,4,29,0.7200000000000001,0.4600650377311522,0.8878852184023752,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.708,0.0,,-1.0,1.0,11,2,5,30,0.708,0.20345601305263397,0.9790840876823228,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
0.73,0.025,,-1.0,1.0,11,2,6,31,0.705,-0.06824241336467088,0.9976687691905392,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.36,0.39899999999999997,,-1.0,1.0,11,2,7,32,0.9610000000000001,-0.33487961217098616,0.9422609221188205,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.758,2.05,,-1.0,1.0,11,2,8,33,-0.2919999999999998,-0.5766803221148671,0.8169698930104421,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.7779999999999996,1.646,,-1.0,1.0,11,2,9,34,1.1319999999999997,-0.7757112907044199,0.6310879443260526,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
2.201,1.264,,-1.0,1.0,11,2,10,35,0.937,-0.9172113015054528,0.3984010898462418,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.65,0.612,,-1.0,1.0,11,2,11,36,1.0379999999999998,-0.9906859460363308,0.13616664909624665,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.6219999999999999,1.7579999999999998,,-1.0,1.0,11,2,12,37,-0.1359999999999999,-0.9906859460363308,-0.1361666490962464,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
1.602,1.1549999999999998,,-1.0,1.0,11,2,13,38,0.4470000000000003,-0.9172113015054532,-0.3984010898462412,0.8660254037844384,-0.5000000000000004,false,false,true,false,3,0.3,0.1
