timestamp,serial,charger_id_org,transaction_id,e_production,e_consumption,e_charger,charger_id
2020-11-01 01:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,44.0,,3
2020-11-01 01:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,48.0,,3
2020-11-01 01:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,50.0,,3
2020-11-01 01:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,49.0,,3
2020-11-01 02:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,49.0,,3
2020-11-01 02:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,42.0,,3
2020-11-01 02:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,46.0,,3
2020-11-01 02:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,55.0,,3
2020-11-01 03:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,50.0,,3
2020-11-01 03:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,49.0,,3
2020-11-01 03:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,42.0,,3
2020-11-01 03:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,47.0,,3
2020-11-01 04:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,49.0,,3
2020-11-01 04:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,49.0,,3
2020-11-01 04:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,51.0,,3
2020-11-01 04:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,43.0,,3
2020-11-01 05:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,57.0,,3
2020-11-01 05:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,93.0,,3
2020-11-01 05:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,94.0,,3
2020-11-01 05:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,89.0,,3
2020-11-01 06:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,69.0,,3
2020-11-01 06:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,59.0,,3
2020-11-01 06:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,60.0,,3
2020-11-01 06:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,62.0,,3
2020-11-01 07:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,69.0,,3
2020-11-01 07:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,64.0,,3
2020-11-01 07:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,0.0,61.0,,3
2020-11-01 07:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,6.0,64.0,,3
2020-11-01 08:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,5.0,59.0,,3
2020-11-01 08:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,9.0,54.0,,3
2020-11-01 08:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,11.0,50.0,,3
2020-11-01 08:45:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,12.0,67.0,,3
2020-11-01 09:00:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,47.0,77.0,,3
2020-11-01 09:15:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,97.0,76.0,,3
2020-11-01 09:30:00+01:00,98455.0,18970a62-9803-4e39-b447-d5be93bf1bb3,,213.0,106.0,,3
